Global_Time,Global_X,Global_Y,v_Vel,v_Acc,Time_diff,Pred_X,Pred_Y,Haversine_Distance,Calculated_Speed
307,679865.138,419295.1311,0.11,0,1,679865.1392,419295.1345,367.8409527,367.8409527
308,679865.1392,419295.1345,0.11,0,1,679865.1401,419295.1378,379.6097642,379.6097642
309,679865.1401,419295.1378,0.11,0,1,679865.1411,419295.1412,367.8401689,367.8401689
310,679865.1411,419295.1412,0.11,0,1,679865.1423,419295.1445,379.1367952,379.1367952
311,679865.1423,419295.1445,0.12,0,1,679865.1432,419295.1482,368.5348491,368.5348491
312,679865.1432,419295.1482,0.12,0,1,679865.1444,419295.1516,412.2203028,412.2203028
313,679865.1444,419295.1516,0.11,0,1,679865.1453,419295.1549,379.6062947,379.6062947
314,679865.1453,419295.1549,0.11,0,1,679865.1462,419295.1583,367.8381552,367.8381552
315,679865.1462,419295.1583,0.11,0,1,679865.1475,419295.1616,378.9310071,378.9310071
316,679865.1475,419295.1616,0.11,0,1,679865.1484,419295.165,368.8062797,368.8062797
317,679865.1484,419295.165,0.11,0,1,679865.1493,419295.1683,378.9302361,378.9302361
318,679865.1493,419295.1683,0.11,0,1,679865.1505,419295.1717,367.8365789,367.8365789
319,679865.1505,419295.1717,0.11,0,1,679865.1514,419295.175,379.6022267,379.6022267
320,679865.1514,419295.175,0.11,0,1,679865.1526,419295.1784,367.8357852,367.8357852
321,679865.1526,419295.1784,0.11,0,1,679865.1536,419295.1817,379.6008647,379.6008647
322,679865.1536,419295.1817,0.11,0,1,679865.1545,419295.1851,368.0438648,368.0438648
323,679865.1545,419295.1851,0.11,0,1,679865.1557,419295.1884,378.9279483,378.9279483
324,679865.1557,419295.1884,0.11,0,1,679865.1566,419295.1918,368.5256875,368.5256875
325,679865.1566,419295.1918,0.11,0,1,679865.1578,419295.1954,378.9271786,378.9271786
326,679865.1578,419295.1954,0.11,0,1,679865.1587,419295.1988,401.7514939,401.7514939
327,679865.1587,419295.1988,0.11,0,1,679865.1596,419295.2021,378.9263808,378.9263808
328,679865.1596,419295.2021,0.11,0,1,679865.1609,419295.2055,367.8326079,367.8326079
329,679865.1609,419295.2055,0.11,0,1,679865.1618,419295.2089,379.8608345,379.8608345
330,679865.1618,419295.2089,0.11,0,1,679865.1627,419295.2122,378.9252358,378.9252358
331,679865.1627,419295.2122,0.11,0,1,679865.1639,419295.2156,367.8314171,367.8314171
332,679865.1639,419295.2156,0.11,0,1,679865.1648,419295.2189,379.5933473,379.5933473
333,679865.1648,419295.2189,0.11,0,1,679865.166,419295.2223,367.8306315,367.8306315
334,679865.166,419295.2223,0.11,0,1,679865.167,419295.2256,379.5919936,379.5919936
335,679865.167,419295.2256,0.11,0,1,679865.1679,419295.229,368.0375031,368.0375031
336,679865.1679,419295.229,0.11,0,1,679865.1691,419295.2323,378.9229485,378.9229485
337,679865.1691,419295.2323,0.11,0,1,679865.17,419295.2357,368.5165501,368.5165501
338,679865.17,419295.2357,0.11,0,1,679865.1709,419295.239,378.9221867,378.9221867
339,679865.1709,419295.239,0.11,0,1,679865.1721,419295.2424,367.8282822,367.8282822
340,679865.1721,419295.2424,0.12,0,1,679865.1731,419295.246,379.5879317,379.5879317
341,679865.1731,419295.246,0.11,0,1,679865.1743,419295.2494,401.3023517,401.3023517
342,679865.1743,419295.2494,0.11,0,1,679865.1752,419295.2527,379.5865202,379.5865202
343,679865.1752,419295.2527,0.11,0,1,679865.1761,419295.2561,367.8266789,367.8266789
344,679865.1761,419295.2561,0.11,0,1,679865.1773,419295.2595,378.9198631,378.9198631
345,679865.1773,419295.2595,0.11,0,1,679865.1782,419295.2628,379.5844906,379.5844906
346,679865.1782,419295.2628,0.11,0,1,679865.1795,419295.2662,367.8254974,367.8254974
347,679865.1795,419295.2662,0.11,0,1,679865.1804,419295.2695,379.8464717,379.8464717
348,679865.1804,419295.2695,0.11,0,1,679865.1813,419295.2729,367.8247142,367.8247142
349,679865.1813,419295.2729,0.11,0,1,679865.1825,419295.2762,378.9179567,378.9179567
350,679865.1825,419295.2762,0.11,0,1,679865.1834,419295.2796,368.5074425,368.5074425
351,679865.1834,419295.2796,0.11,0,1,679865.1843,419295.2829,378.9171966,378.9171966
352,679865.1843,419295.2829,0.11,0,1,679865.1856,419295.2863,367.8231487,367.8231487
353,679865.1856,419295.2863,0.11,0,1,679865.1865,419295.2896,379.8417274,379.8417274
354,679865.1865,419295.2896,0.11,0,1,679865.1877,419295.2933,367.8223665,367.8223665
355,679865.1877,419295.2933,0.12,0,1,679865.1886,419295.2966,412.8137918,412.8137918
356,679865.1886,419295.2966,0.11,0,1,679865.1895,419295.3,367.8215437,367.8215437
357,679865.1895,419295.3,0.11,0,1,679865.1907,419295.3033,378.9148851,378.9148851
358,679865.1907,419295.3033,0.11,0,1,679865.1917,419295.3067,368.5018352,368.5018352
359,679865.1917,419295.3067,0.11,0,1,679865.1926,419295.31,379.1135555,379.1135555
360,679865.1926,419295.31,0.11,0,1,679865.1938,419295.3134,367.8199809,367.8199809
361,679865.1938,419295.3134,0.11,0,1,679865.1947,419295.3168,379.57365,379.57365
362,679865.1947,419295.3168,0.11,0,1,679865.1959,419295.3201,378.9129836,378.9129836
363,679865.1959,419295.3201,0.11,0,1,679865.1968,419295.3235,368.4983543,368.4983543
364,679865.1968,419295.3235,0.11,0,1,679865.1977,419295.3268,378.9122259,378.9122259
365,679865.1977,419295.3268,0.11,0,1,679865.199,419295.3302,367.8180291,367.8180291
366,679865.199,419295.3302,0.11,0,1,679865.1999,419295.3335,379.8313915,379.8313915
367,679865.1999,419295.3335,0.11,0,1,679865.2011,419295.3369,367.8172431,367.8172431
368,679865.2011,419295.3369,0.11,0,1,679865.202,419295.3402,379.5689283,379.5689283
369,679865.202,419295.3402,0.12,0,1,679865.2029,419295.3439,367.8164693,367.8164693
370,679865.2029,419295.3439,0.12,0,1,679865.2041,419295.3472,412.1998575,412.1998575
371,679865.2041,419295.3472,0.11,0,1,679865.2051,419295.3506,368.4927615,368.4927615
372,679865.2051,419295.3506,0.11,0,1,679865.206,419295.3539,379.1074327,379.1074327
373,679865.206,419295.3539,0.11,0,1,679865.2072,419295.3573,367.8148698,367.8148698
374,679865.2072,419295.3573,0.11,0,1,679865.2081,419295.3606,379.5648462,379.5648462
375,679865.2081,419295.3606,0.11,0,1,679865.2093,419295.364,367.8140969,367.8140969
376,679865.2093,419295.364,0.11,0,1,679865.2102,419295.3674,379.563499,379.563499
377,679865.2102,419295.3674,0.11,0,1,679865.2112,419295.3707,378.9072685,378.9072685
378,679865.2112,419295.3707,0.11,0,1,679865.2124,419295.3741,368.0166268,368.0166268
379,679865.2124,419295.3741,0.11,0,1,679865.2133,419295.3774,379.5614779,379.5614779
380,679865.2133,419295.3774,0.11,0,1,679865.2142,419295.3808,367.8121395,367.8121395
381,679865.2142,419295.3808,0.11,0,1,679865.2154,419295.3841,378.9057582,378.9057582
382,679865.2154,419295.3841,0.11,0,1,679865.2163,419295.3875,368.4851541,368.4851541
383,679865.2163,419295.3875,0.11,0,1,679865.2176,419295.3908,378.9050033,378.9050033
384,679865.2176,419295.3908,0.11,0,1,679865.2185,419295.3945,368.7505567,368.7505567
385,679865.2185,419295.3945,0.11,0,1,679865.2194,419295.3978,412.1946185,412.1946185
386,679865.2194,419295.3978,0.11,0,1,679865.2206,419295.4012,367.8097725,367.8097725
387,679865.2206,419295.4012,0.11,0,1,679865.2215,419295.4045,379.5560731,379.5560731
388,679865.2215,419295.4045,0.11,0,1,679865.2224,419295.4079,367.8089958,367.8089958
389,679865.2224,419295.4079,0.11,0,1,679865.2237,419295.4112,378.9027071,378.9027071
390,679865.2237,419295.4112,0.11,0,1,679865.2246,419295.4146,368.7456349,368.7456349
391,679865.2246,419295.4146,0.11,0,1,679865.2258,419295.4179,378.9019651,378.9019651
392,679865.2258,419295.4179,0.11,0,1,679865.2267,419295.4213,368.4781895,368.4781895
393,679865.2267,419295.4213,0.11,0,1,679865.2276,419295.4247,378.9012004,378.9012004
394,679865.2276,419295.4247,0.11,0,1,679865.2288,419295.428,378.9008183,378.9008183
395,679865.2288,419295.428,0.11,0,1,679865.2298,419295.4314,368.4761259,368.4761259
396,679865.2298,419295.4314,0.11,0,1,679865.231,419295.4347,379.0962056,379.0962056
397,679865.231,419295.4347,0.11,0,1,679865.2319,419295.4381,368.4747386,368.4747386
398,679865.2319,419295.4381,0.12,0,1,679865.2328,419295.4417,378.8993247,378.8993247
399,679865.2328,419295.4417,0.12,0,1,679865.234,419295.4451,401.0915479,401.0915479
400,679865.234,419295.4451,0.11,0,1,679865.2349,419295.4484,379.5473057,379.5473057
401,679865.2349,419295.4484,0.11,0,1,679865.2358,419295.4518,367.8039146,367.8039146
402,679865.2358,419295.4518,0.11,0,1,679865.2371,419295.4551,378.8977756,378.8977756
403,679865.2371,419295.4551,0.11,0,1,679865.238,419295.4585,368.7350765,368.7350765
404,679865.238,419295.4585,0.11,0,1,679865.2392,419295.4618,378.8970242,378.8970242
405,679865.2392,419295.4618,0.11,0,1,679865.2401,419295.4652,368.4691796,368.4691796
406,679865.2401,419295.4652,0.11,0,1,679865.241,419295.4685,378.8962733,378.8962733
407,679865.241,419295.4685,0.11,0,1,679865.2422,419295.4719,367.8016043,367.8016043
408,679865.2422,419295.4719,0.11,0,1,679865.2432,419295.4753,379.5419723,379.5419723
409,679865.2432,419295.4753,0.11,0,1,679865.2441,419295.4786,379.0901295,379.0901295
410,679865.2441,419295.4786,0.11,0,1,679865.2453,419295.482,367.8004271,367.8004271
411,679865.2453,419295.482,0.11,0,1,679865.2462,419295.4853,379.5399759,379.5399759
412,679865.2462,419295.4853,0.11,0,1,679865.2474,419295.4887,367.7996545,367.7996545
413,679865.2474,419295.4887,0.12,0,1,679865.2483,419295.4923,379.5386335,379.5386335
414,679865.2483,419295.4923,0.11,0,1,679865.2493,419295.4957,401.0861908,401.0861908
415,679865.2493,419295.4957,0.11,0,1,679865.2505,419295.499,379.0873174,379.0873174
416,679865.2505,419295.499,0.11,0,1,679865.2514,419295.5024,368.4615703,368.4615703
417,679865.2514,419295.5024,0.11,0,1,679865.2526,419295.5057,378.8921083,378.8921083
418,679865.2526,419295.5057,0.11,0,1,679865.2535,419295.5091,368.4601953,368.4601953
419,679865.2535,419295.5091,0.11,0,1,679865.2544,419295.5124,378.891365,378.891365
420,679865.2544,419295.5124,0.11,0,1,679865.2557,419295.5158,367.7965376,367.7965376
421,679865.2557,419295.5158,0.11,0,1,679865.2566,419295.5191,379.7879715,379.7879715
422,679865.2566,419295.5191,0.11,0,1,679865.2575,419295.5225,367.7957606,367.7957606
423,679865.2575,419295.5225,0.11,0,1,679865.2587,419295.5258,378.8898678,378.8898678
424,679865.2587,419295.5258,0.11,0,1,679865.2596,419295.5292,368.4560953,368.4560953
425,679865.2596,419295.5292,0.11,0,1,679865.2608,419295.5326,378.8891139,378.8891139
426,679865.2608,419295.5326,0.11,0,1,679865.2618,419295.5359,379.5299255,379.5299255
427,679865.2618,419295.5359,0.12,0,1,679865.2627,419295.5396,367.9930668,367.9930668
428,679865.2627,419295.5396,0.12,0,1,679865.2639,419295.5429,412.17967,412.17967
429,679865.2639,419295.5429,0.11,0,1,679865.2648,419295.5463,368.4526065,368.4526065
430,679865.2648,419295.5463,0.11,0,1,679865.2657,419295.5496,378.887206,378.887206
431,679865.2657,419295.5496,0.11,0,1,679865.2669,419295.553,367.7922599,367.7922599
432,679865.2669,419295.553,0.11,0,1,679865.2679,419295.5563,379.5258871,379.5258871
433,679865.2679,419295.5563,0.11,0,1,679865.2691,419295.5597,367.990175,367.990175
434,679865.2691,419295.5597,0.11,0,1,679865.27,419295.563,379.5245619,379.5245619
435,679865.27,419295.563,0.11,0,1,679865.2709,419295.5664,367.7907214,367.7907214
436,679865.2709,419295.5664,0.11,0,1,679865.2721,419295.5697,378.8849659,378.8849659
437,679865.2721,419295.5697,0.11,0,1,679865.273,419295.5731,368.4471461,368.4471461
438,679865.273,419295.5731,0.11,0,1,679865.2743,419295.5764,378.8842202,378.8842202
439,679865.2743,419295.5764,0.11,0,1,679865.2752,419295.5798,368.7060133,368.7060133
440,679865.2752,419295.5798,0.11,0,1,679865.2761,419295.5831,378.8834741,378.8834741
441,679865.2761,419295.5831,0.11,0,1,679865.2773,419295.5865,367.7884162,367.7884162
442,679865.2773,419295.5865,0.12,0,1,679865.2782,419295.5902,379.5192666,379.5192666
443,679865.2782,419295.5902,0.11,0,1,679865.2791,419295.5935,412.174489,412.174489
444,679865.2791,419295.5935,0.11,0,1,679865.2803,419295.5969,367.7872248,367.7872248
445,679865.2803,419295.5969,0.11,0,1,679865.2813,419295.6002,379.5172138,379.5172138
446,679865.2813,419295.6002,0.11,0,1,679865.2825,419295.6036,367.9839647,367.9839647
447,679865.2825,419295.6036,0.11,0,1,679865.2834,419295.6069,379.5158925,379.5158925
448,679865.2834,419295.6069,0.11,0,1,679865.2843,419295.6103,367.7856904,367.7856904
449,679865.2843,419295.6103,0.11,0,1,679865.2855,419295.6136,378.8800834,378.8800834
450,679865.2855,419295.6136,0.11,0,1,679865.2864,419295.617,368.4382218,368.4382218
451,679865.2864,419295.617,0.11,0,1,679865.2874,419295.6203,378.879345,378.879345
452,679865.2874,419295.6203,0.11,0,1,679865.2886,419295.6237,367.9811211,367.9811211
453,679865.2886,419295.6237,0.11,0,1,679865.2895,419295.627,379.5119312,379.5119312
454,679865.2895,419295.627,0.11,0,1,679865.2907,419295.6304,367.7833916,367.7833916
455,679865.2907,419295.6304,0.11,0,1,679865.2916,419295.6337,379.5106176,379.5106176
456,679865.2916,419295.6337,0.12,0,1,679865.2925,419295.6374,367.7826202,367.7826202
457,679865.2925,419295.6374,0.12,0,1,679865.2938,419295.6408,412.1696711,412.1696711
458,679865.2938,419295.6408,0.11,0,1,679865.2947,419295.6441,379.7590141,379.7590141
459,679865.2947,419295.6441,0.11,0,1,679865.2956,419295.6475,367.7814382,367.7814382
460,679865.2956,419295.6475,0.11,0,1,679865.2968,419295.6508,378.8759622,378.8759622
461,679865.2968,419295.6508,0.11,0,1,679865.2977,419295.6542,368.4306732,368.4306732
462,679865.2977,419295.6542,0.11,0,1,679865.2989,419295.6575,378.8752141,378.8752141
463,679865.2989,419295.6575,0.11,0,1,679865.2999,419295.6609,368.4293226,368.4293226
464,679865.2999,419295.6609,0.11,0,1,679865.3008,419295.6642,379.0646305,379.0646305
465,679865.3008,419295.6642,0.11,0,1,679865.302,419295.6676,367.779139,367.779139
466,679865.302,419295.6676,0.11,0,1,679865.3029,419295.6709,379.5032967,379.5032967
467,679865.3029,419295.6709,0.11,0,1,679865.3041,419295.6743,367.7783867,367.7783867
468,679865.3041,419295.6743,0.11,0,1,679865.305,419295.6776,379.501981,379.501981
469,679865.305,419295.6776,0.11,0,1,679865.306,419295.681,367.7776119,367.7776119
470,679865.306,419295.681,0.11,0,1,679865.3072,419295.6843,379.0618864,379.0618864
471,679865.3072,419295.6843,0.12,0,1,679865.3081,419295.688,368.4239014,368.4239014
472,679865.3081,419295.688,0.12,0,1,679865.309,419295.6914,412.1645221,412.1645221
473,679865.309,419295.6914,0.11,0,1,679865.3102,419295.6947,378.8710988,378.8710988
474,679865.3102,419295.6947,0.11,0,1,679865.3111,419295.6981,368.4217945,368.4217945
475,679865.3111,419295.6981,0.11,0,1,679865.3124,419295.7014,378.8703588,378.8703588
476,679865.3124,419295.7014,0.11,0,1,679865.3133,419295.7048,368.6763063,368.6763063
477,679865.3133,419295.7048,0.11,0,1,679865.3142,419295.7081,378.8696187,378.8696187
478,679865.3142,419295.7081,0.11,0,1,679865.3154,419295.7115,367.7741401,367.7741401
479,679865.3154,419295.7115,0.11,0,1,679865.3163,419295.7148,379.494686,379.494686
480,679865.3163,419295.7148,0.11,0,1,679865.3172,419295.7182,367.77339,367.77339
481,679865.3172,419295.7182,0.11,0,1,679865.3184,419295.7215,378.8681401,378.8681401
482,679865.3184,419295.7215,0.11,0,1,679865.3194,419295.7249,368.4163861,368.4163861
483,679865.3194,419295.7249,0.11,0,1,679865.3206,419295.7282,379.0559055,379.0559055
484,679865.3206,419295.7282,0.11,0,1,679865.3215,419295.7316,368.4150412,368.4150412
485,679865.3215,419295.7316,0.11,0,1,679865.3224,419295.7349,378.8666624,378.8666624
486,679865.3224,419295.7349,0.12,0,1,679865.3236,419295.7386,367.7710953,367.7710953
487,679865.3236,419295.7386,0.12,0,1,679865.3245,419295.742,412.7326017,412.7326017
488,679865.3245,419295.742,0.11,0,1,679865.3258,419295.7453,378.8655281,378.8655281
489,679865.3258,419295.7453,0.11,0,1,679865.3267,419295.7487,368.6659151,368.6659151
490,679865.3267,419295.7487,0.11,0,1,679865.3276,419295.752,378.8647788,378.8647788
491,679865.3276,419295.752,0.11,0,1,679865.3288,419295.7554,367.7691553,367.7691553
492,679865.3288,419295.7554,0.11,0,1,679865.3297,419295.7587,379.4861113,379.4861113
493,679865.3297,419295.7587,0.11,0,1,679865.3306,419295.7621,367.7683957,367.7683957
494,679865.3306,419295.7621,0.11,0,1,679865.3319,419295.7654,378.8633042,378.8633042
495,679865.3319,419295.7654,0.11,0,1,679865.3328,419295.7688,368.6611724,368.6611724
496,679865.3328,419295.7688,0.11,0,1,679865.334,419295.7721,378.8625789,378.8625789
497,679865.334,419295.7721,0.11,0,1,679865.3349,419295.7755,368.4062005,368.4062005
498,679865.3349,419295.7755,0.11,0,1,679865.3358,419295.7788,378.8618308,378.8618308
499,679865.3358,419295.7788,0.11,0,1,679865.337,419295.7822,367.766119,367.766119
500,679865.337,419295.7822,0.12,0,1,679865.338,419295.7858,379.4808815,379.4808815
501,679865.338,419295.7858,0.11,0,1,679865.3389,419295.7892,401.2320448,401.2320448
502,679865.3389,419295.7892,0.11,0,1,679865.3401,419295.7925,378.8603258,378.8603258
503,679865.3401,419295.7925,0.11,0,1,679865.341,419295.7959,368.4021035,368.4021035
504,679865.341,419295.7959,0.11,0,1,679865.3422,419295.7993,378.859596,378.859596
505,679865.3422,419295.7993,0.11,0,1,679865.3431,419295.8026,379.4775428,379.4775428
506,679865.3431,419295.8026,0.11,0,1,679865.3441,419295.806,367.7634271,367.7634271
507,679865.3441,419295.806,0.11,0,1,679865.3453,419295.8093,379.0448935,379.0448935
508,679865.3453,419295.8093,0.11,0,1,679865.3462,419295.8127,368.3987449,368.3987449
509,679865.3462,419295.8127,0.11,0,1,679865.3474,419295.816,378.8577472,378.8577472
510,679865.3474,419295.816,0.11,0,1,679865.3483,419295.8194,368.3973898,368.3973898
511,679865.3483,419295.8194,0.11,0,1,679865.3492,419295.8227,378.8570127,378.8570127
512,679865.3492,419295.8227,0.11,0,1,679865.3505,419295.8261,367.7611684,367.7611684
513,679865.3505,419295.8261,0.11,0,1,679865.3514,419295.8294,379.7165062,379.7165062
514,679865.3514,419295.8294,0.11,0,1,679865.3523,419295.8328,367.7604007,367.7604007
515,679865.3523,419295.8328,0.11,0,1,679865.3535,419295.8364,378.8555448,378.8555448
516,679865.3535,419295.8364,0.12,0,1,679865.3544,419295.8398,401.6313935,401.6313935
517,679865.3544,419295.8398,0.11,0,1,679865.3556,419295.8431,378.8547842,378.8547842
518,679865.3556,419295.8431,0.11,0,1,679865.3565,419295.8465,368.3919694,368.3919694
519,679865.3565,419295.8465,0.11,0,1,679865.3575,419295.8498,378.8540453,378.8540453
520,679865.3575,419295.8498,0.11,0,1,679865.3587,419295.8532,367.9489818,367.9489818
521,679865.3587,419295.8532,0.11,0,1,679865.3596,419295.8566,379.4670627,379.4670627
522,679865.3596,419295.8566,0.11,0,1,679865.3605,419295.8599,378.8529407,378.8529407
523,679865.3605,419295.8599,0.11,0,1,679865.3617,419295.8633,367.7569626,367.7569626
524,679865.3617,419295.8633,0.11,0,1,679865.3626,419295.8666,379.4651035,379.4651035
525,679865.3626,419295.8666,0.11,0,1,679865.3639,419295.87,367.7562141,367.7562141
526,679865.3639,419295.87,0.11,0,1,679865.3648,419295.8733,379.7065091,379.7065091
527,679865.3648,419295.8733,0.11,0,1,679865.3657,419295.8767,367.7554543,367.7554543
528,679865.3657,419295.8767,0.11,0,1,679865.3669,419295.88,378.8507503,378.8507503
529,679865.3669,419295.88,0.11,0,1,679865.3678,419295.8834,368.384596,368.384596
